OrphaCode,DiseaseName,AgeOfOnset,TypeOfInheritance,urgency_tier,onset_score,rarity_weight,OMIM,MONDO,ICD-10,DisorderType
99646,Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria,"Childhood, Infancy, Neonatal",Not applicable,2,8,5.0,614875.0,13941.0,Q78.8,Disease
99688,Dermotrichic syndrome,Neonatal,,3,8,7.0,,20475.0,Q82.4,Malformation syndrome
592574,Menke-Hennekam syndrome,"Antenatal, Infancy, Neonatal",Autosomal dominant,2,9,7.0,618333.0,20774.0,Q87.8,Malformation syndrome
592564,GNAO1-related developmental delay-seizures-movement disorder spectrum,"Childhood, Infancy, Neonatal",Autosomal dominant,2,8,7.0,617493.0,35660.0,G93.4,Disease
592570,TRAF7-associated heart defect-digital anomalies-facial dysmorphism-motor and speech delay syndrome,"Antenatal, Neonatal",Autosomal dominant,3,9,7.0,618164.0,35661.0,Q87.8,Malformation syndrome
99672,Fried's tooth and nail syndrome,"Antenatal, Infancy, Neonatal",,2,9,7.0,602401.0,11219.0,Q82.4,Malformation syndrome
99718,Leber plus disease,"Adolescent, Adult, Childhood, Infancy",Mitochondrial inheritance,2,7,7.0,500001.0,20478.0,H47.2,Disease
590539,Isolated melanotic schwannoma,"Adolescent, Adult, Childhood, Elderly",,2,6,5.0,,35136.0,D36.1,Disease
99725,Pituitary gigantism,"Adolescent, Childhood, Infancy","Autosomal dominant, X-linked dominant",2,7,5.0,102200.0,20479.0,E22.0,Disease
589821,Congenital-onset Steinert myotonic dystrophy,"Antenatal, Neonatal",Autosomal dominant,3,9,6.0,160900.0,35646.0,G71.1,Clinical subtype
589827,Juvenile-onset Steinert myotonic dystrophy,Childhood,Autosomal dominant,2,6,5.0,160900.0,35648.0,G71.1,Clinical subtype
99701,Mesial temporal lobe epilepsy with hippocampal sclerosis,"Adolescent, Adult, Childhood, Elderly, Infancy",,2,7,5.0,,20476.0,G40.0,Disease
589824,Childhood-onset Steinert myotonic dystrophy,"Childhood, Infancy",Autosomal dominant,2,7,5.0,160900.0,35647.0,G71.1,Clinical subtype
589833,Late-onset Steinert myotonic dystrophy,Elderly,Autosomal dominant,3,1,5.0,160900.0,35650.0,G71.1,Clinical subtype
589830,Adult-onset Steinert myotonic dystrophy,Adult,Autosomal dominant,3,3,5.0,160900.0,35649.0,G71.1,Clinical subtype
99704,Early-onset obesity-hyperphagia-severe developmental delay syndrome,,Autosomal dominant,3,0,5.0,613886.0,850115.0,E66.8,Disease
589905,PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome,"Antenatal, Infancy, Neonatal",Autosomal dominant,2,9,7.0,617991.0,35133.0,Q87.8,Disease
589856,Choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome,Neonatal,Autosomal dominant,3,8,7.0,620186.0,35651.0,Q87.8,Malformation syndrome
99710,Punctate acrokeratoderma freckle-like pigmentation,Childhood,,2,6,7.0,,36918.0,L85.8,Disease
99750,Atypical progressive supranuclear palsy syndrome,"Adult, Elderly",,3,3,4.0,260540.0,20488.0,G23.1,Clinical subtype
99749,Kostmann syndrome,Neonatal,Autosomal recessive,1,8,7.0,610738.0,12548.0,D70,Disease
99748,Pontiac fever,All ages,Not applicable,3,4,5.0,,20487.0,A48.2,Disease
99757,Embryonal rhabdomyosarcoma,,Multigenic/multifactorial,3,0,7.0,180295.0,9993.0,C49.9,Clinical subtype
99756,Alveolar rhabdomyosarcoma,,Multigenic/multifactorial,3,0,7.0,268220.0,9994.0,C49.9,Clinical subtype
99734,Myotonia fluctuans,Childhood,Autosomal dominant,2,6,5.0,608390.0,20481.0,G71.1,Disease
99731,Isolated sulfite oxidase deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,272300.0,10089.0,E72.1,Clinical subtype
99735,Myotonia permanens,Childhood,Autosomal dominant,2,6,5.0,608390.0,20482.0,G71.1,Disease
99736,Acetazolamide-responsive myotonia,Childhood,Autosomal dominant,2,6,6.0,608390.0,20483.0,G71.1,Disease
99741,King-Denborough syndrome,"Antenatal, Infancy, Neonatal",Autosomal dominant,2,9,7.0,619542.0,20485.0,G71.2,Malformation syndrome
99742,Amish lethal microcephaly,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,7.0,607196.0,11790.0,Q02,Malformation syndrome
99739,Rare familial disorder with hypertrophic cardiomyopathy,,Autosomal dominant,3,0,5.0,,,,Category
99745,Typhoid,All ages,Not applicable,3,4,6.0,,5619.0,A01.0,Disease
98820,Familial focal epilepsy with variable foci,"Adolescent, Adult, Childhood, Infancy",Autosomal dominant,2,7,7.0,617935.0,20310.0,G40.0,Disease
98818,Landau-Kleffner syndrome,Childhood,"Autosomal dominant, Unknown",2,6,6.0,245570.0,9509.0,F80.3,Disease
98813,Hypohidrotic ectodermal dysplasia with immunodeficiency,"Infancy, Neonatal","Autosomal dominant, X-linked recessive",2,8,6.0,300636.0,10293.0,D82.8,Disease
98811,Paroxysmal exertion-induced dyskinesia,"Adolescent, Adult, Childhood, Infancy","Autosomal dominant, Not applicable",2,7,7.0,612126.0,,G24.8,Disease
98810,Paroxysmal non-kinesigenic dyskinesia,"Adolescent, Adult, Childhood, Infancy","Autosomal dominant, Not applicable",2,7,6.0,611147.0,700088.0,G24.8,Disease
98809,Paroxysmal kinesigenic dyskinesia,"Adolescent, Adult, Childhood, Infancy","Autosomal dominant, Not applicable",2,7,6.0,611031.0,44202.0,G24.8,Disease
98808,Autosomal dominant dopa-responsive dystonia,Childhood,"Autosomal dominant, Not applicable",2,6,6.0,619911.0,971063.0,G24.1,Disease
98807,"Primary dystonia, DYT13 type","Adolescent, Childhood",Autosomal dominant,2,6,7.0,607671.0,11886.0,G24.1,Disease
98838,Primary mediastinal large B-cell lymphoma,Adult,"Multigenic/multifactorial, Not applicable",3,3,4.0,,20323.0,C85.2,Disease
98833,Acute myeloblastic leukemia without maturation,Adult,Not applicable,3,3,7.0,,5224.0,C92.0,Disease
98834,Acute myeloblastic leukemia with maturation,All ages,Not applicable,3,4,7.0,,20320.0,C92.0,Disease
98831,Acute myeloid leukemia with 11q23 abnormalities,Childhood,,2,6,7.0,,20317.0,C92.6,Disease
98832,Acute myeloid leukemia with minimal differentiation,Adult,Not applicable,3,3,7.0,,5223.0,C92.0,Disease
98829,Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22),Adult,,3,3,7.0,,20316.0,C92.5,Disease
98827,Unclassified myelodysplastic syndrome,All ages,Not applicable,3,4,5.0,,20315.0,D46.7,Disease
98826,Myelodysplastic neoplasm with low blasts,"Adolescent, Adult, Childhood, Elderly, Infancy",Not applicable,2,7,5.0,,5272.0,D46.7,Disease
98823,Chronic myelomonocytic leukemia,Adult,Not applicable,3,3,6.0,,20311.0,C93.1,Disease
98824,Atypical chronic myeloid leukemia,Adult,Not applicable,3,3,7.0,,4653.0,C92.2,Disease
98851,Mast cell leukemia,All ages,Not applicable,3,4,7.0,,20334.0,C94.3,Disease
98853,Autosomal dominant Emery-Dreifuss muscular dystrophy,Childhood,Autosomal dominant,2,6,5.0,614302.0,20336.0,G71.0,Etiological subtype
98848,Indolent systemic mastocytosis,"Adult, Elderly",Not applicable,3,3,3.0,,20331.0,D47.0,Disease
98850,Aggressive systemic mastocytosis,"Adult, Antenatal, Elderly, Neonatal",Not applicable,3,9,6.0,,20333.0,C96.2,Disease
98849,Systemic mastocytosis with associated hematologic neoplasm,"Adult, Elderly",Not applicable,3,3,4.0,,20332.0,D47.0,Disease
98844,"Classic Hodgkin lymphoma, mixed cellularity type",Adult,,3,3,6.0,,4633.0,C81.2,Histopathological subtype
98843,"Classic Hodgkin lymphoma, nodular sclerosis type",Adult,,3,3,4.0,,20327.0,C81.1,Histopathological subtype
98846,"Classic Hodgkin lymphoma, lymphocyte-depleted type",Adult,,3,3,7.0,,4620.0,C81.3,Histopathological subtype
98845,"Classic Hodgkin lymphoma, lymphocyte-rich type",Adult,,3,3,6.0,,4604.0,C81.4,Histopathological subtype
98839,Intravascular large B-cell lymphoma,,Not applicable,3,0,5.0,,20324.0,C83.3,Disease
98842,Lymphomatoid papulosis,All ages,,3,4,5.0,,20326.0,C86.6,Disease
98841,Anaplastic large cell lymphoma,All ages,Not applicable,3,4,4.0,,20325.0,C84.7,Disease
589608,"Linear hypopigmentation and craniofacial asymmetry with acral, ocular and brain anomalies",No data available,Not applicable,3,0,7.0,618727.0,35124.0,Q82.4,Disease
589595,Mixed phenotype acute leukemia with t(v;11q23.3),"Adolescent, Adult, Childhood, Infancy",Not applicable,2,7,5.0,,35642.0,C92.6,Etiological subtype
98868,Southeast Asian ovalocytosis,All ages,Autosomal dominant,3,4,7.0,166900.0,8165.0,D58.1,Disease
98869,Congenital dyserythropoietic anemia type I,"Adolescent, Adult, Childhood, Infancy, Neonatal",Autosomal recessive,1,8,7.0,615631.0,20337.0,D64.4,Disease
589618,Dystonia 28,"Childhood, Infancy",Autosomal dominant,2,7,5.0,617284.0,15004.0,G24.8,Disease
98870,Congenital dyserythropoietic anemia type III,All ages,"Autosomal dominant, Autosomal recessive",3,4,7.0,105600.0,7109.0,D64.4,Disease
589534,Mixed phenotype acute leukemia with t(9;22)(q34.1;q11.2),"Adolescent, Adult, Childhood, Elderly",Not applicable,2,6,5.0,,35639.0,C92.7,Etiological subtype
98863,X-linked Emery-Dreifuss muscular dystrophy,Childhood,X-linked recessive,2,6,6.0,310300.0,10680.0,G71.0,Etiological subtype
589527,Spinocerebellar ataxia type 45,Adult,Autosomal dominant,3,3,7.0,617769.0,33480.0,G11.8,Disease
589547,"GRIN2B-related developmental delay, intellectual disability and autism spectrum disorder","Childhood, Infancy, Neonatal",Autosomal dominant,2,8,7.0,613970.0,35122.0,G93.4,Disease
589542,Myeloid/lymphoid neoplasm associated with JAK2 rearrangement,"Adolescent, Adult, Childhood, Elderly",,2,6,5.0,,35121.0,D47.1,Disease
589442,Short stature-skeletal dysplasia-retinal degeneration-intellectual disability-sensorineural hearing loss syndrome,"Childhood, Infancy, Neonatal",Autosomal recessive,1,8,7.0,618889.0,30045.0,Q87.8,Malformation syndrome
589435,Spondylometaphyseal dysplasia-corneal dystrophy syndrome,Neonatal,Autosomal recessive,1,8,7.0,618961.0,30074.0,Q87.8,Malformation syndrome
589522,Spinocerebellar ataxia type 46,Adult,Autosomal dominant,3,3,7.0,617770.0,33481.0,G11.8,Disease
589515,PUM1-associated developmental disability-ataxia-seizure syndrome,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,620719.0,35117.0,G11.8,Disease
98855,Autosomal recessive Emery-Dreifuss muscular dystrophy,Childhood,Autosomal recessive,2,6,5.0,616516.0,,G71.0,Etiological subtype
98856,Charcot-Marie-Tooth disease type 2B1,Childhood,Autosomal recessive,2,6,5.0,605588.0,11569.0,G60.0,Disease
98881,Familial dysfibrinogenemia,All ages,Autosomal dominant,3,4,5.0,616004.0,14452.0,D68.2,Clinical subtype
98880,Familial afibrinogenemia,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,202400.0,8737.0,D68.2,Clinical subtype
98879,Hemophilia B,"Childhood, Infancy, Neonatal",X-linked recessive,2,8,7.0,300807.0,10604.0,D67,Disease
98886,Bleeding diathesis due to integrin alpha2-beta1 deficiency,,Autosomal dominant,3,0,5.0,614200.0,13622.0,D69.8,Etiological subtype
98885,Bleeding diathesis due to glycoprotein VI deficiency,,Autosomal recessive,3,0,5.0,614201.0,13623.0,D69.8,Etiological subtype
98873,Congenital dyserythropoietic anemia type II,"Adolescent, Adult, Childhood, Elderly, Infancy, Neonatal",Autosomal recessive,1,8,7.0,224100.0,9134.0,D64.4,Disease
98871,Transient erythroblastopenia of childhood,"Childhood, Infancy",,2,7,5.0,227050.0,9197.0,D60.1,Disease
98878,Hemophilia A,"Childhood, Infancy, Neonatal",X-linked recessive,2,8,7.0,306700.0,10602.0,D66,Disease
98897,Oculopharyngodistal myopathy,"Adolescent, Adult, Childhood","Autosomal dominant, Autosomal recessive",2,6,5.0,618940.0,25193.0,G71.0,Disease
98895,Becker muscular dystrophy,"Adolescent, Adult, Childhood, Elderly",X-linked recessive,2,6,7.0,300376.0,10311.0,G71.0,Disease
98896,Duchenne muscular dystrophy,Childhood,X-linked recessive,2,6,6.0,310200.0,10679.0,G71.0,Disease
98902,Amish nemaline myopathy,Neonatal,Autosomal recessive,1,8,7.0,605355.0,11539.0,G71.2,Disease
98889,Bilateral perisylvian polymicrogyria,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,5.0,616531.0,20340.0,Q04.3,Clinical subtype
98890,Early-onset X-linked optic atrophy,Childhood,X-linked recessive,2,6,7.0,311050.0,10698.0,H47.2,Disease
98893,Congenital muscular dystrophy type 1B,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,604801.0,11486.0,G71.2,Disease
98892,Periventricular nodular heterotopia,Childhood,"Autosomal dominant, Autosomal recessive, X-linked dominant",2,6,5.0,615544.0,20341.0,Q04.8,Clinical subtype
98912,"Late-onset distal myopathy, Markesbery-Griggs type",Adult,Autosomal dominant,3,3,7.0,609452.0,12277.0,G71.8,Disease
98911,Distal myotilinopathy,"Adult, Elderly",Autosomal dominant,3,3,4.0,609200.0,12215.0,G71.8,Disease
98914,Presynaptic congenital myasthenic syndromes,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive",1,8,5.0,617239.0,,G70.2,Etiological subtype
98913,Postsynaptic congenital myasthenic syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,615120.0,20344.0,G70.2,Etiological subtype
98916,Acute inflammatory demyelinating polyradiculoneuropathy,All ages,"Multigenic/multifactorial, Not applicable",3,4,4.0,139393.0,20347.0,G61.0,Disease
98915,Synaptic congenital myasthenic syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,603034.0,,G70.2,Etiological subtype
98918,Acute motor axonal neuropathy,All ages,"Multigenic/multifactorial, Not applicable",3,4,5.0,,20349.0,G61.0,Disease
98917,Acute motor and sensory axonal neuropathy,All ages,"Multigenic/multifactorial, Not applicable",3,4,5.0,,20348.0,G61.0,Disease
98904,Congenital myopathy with excess of thin filaments,,Autosomal dominant,3,0,5.0,161800.0,,G71.2,Disease
98905,Congenital multicore myopathy with external ophthalmoplegia,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,255320.0,9712.0,G71.2,Clinical subtype
98908,Neutral lipid storage disease with myopathy,Adult,Autosomal recessive,3,3,7.0,610717.0,12545.0,E75.5,Disease
98907,Neutral lipid storage disease with ichthyosis,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,275630.0,10155.0,E75.5,Disease
98909,Desminopathy,"Adolescent, Adult, Childhood, Infancy","Autosomal dominant, Autosomal recessive",2,7,5.0,601419.0,11076.0,G71.8,Disease
98933,"Multiple system atrophy, parkinsonian type",Adult,Not applicable,3,3,4.0,,20352.0,G23.2,Clinical subtype
98934,Huntington disease-like 2,Adult,Autosomal dominant,3,3,7.0,606438.0,11671.0,G10,Disease
98919,Miller Fisher syndrome,All ages,"Multigenic/multifactorial, Not applicable",3,4,6.0,,5851.0,G61.0,Disease
98920,Spinal muscular atrophy with respiratory distress type 1,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,604320.0,11436.0,G12.2,Disease
98942,Coloboma of choroid and retina,,Autosomal dominant,3,0,5.0,120200.0,20354.0,Q14.8,Morphological anomaly
98938,Colobomatous microphthalmia,"Antenatal, Neonatal","Autosomal dominant, Autosomal recessive",1,9,3.0,601186.0,170.0,Q11.2,Malformation syndrome
98949,Complete cryptophthalmia,"Antenatal, Neonatal",,3,9,7.0,,20360.0,Q11.2,Clinical subtype
98950,Partial cryptophthalmia,"Antenatal, Neonatal",,3,9,7.0,,20361.0,Q11.2,Clinical subtype
98948,Congenital symblepharon,"Antenatal, Neonatal",,3,9,7.0,,20359.0,Q11.2,Clinical subtype
98957,Gelatinous drop-like corneal dystrophy,Childhood,Autosomal recessive,2,6,6.0,204870.0,8777.0,H18.5,Disease
98956,Epithelial basement membrane dystrophy,,Autosomal dominant,3,0,5.0,121820.0,7375.0,H18.5,Disease
98955,Lisch epithelial corneal dystrophy,Childhood,X-linked dominant,2,6,7.0,620763.0,10425.0,H18.5,Disease
98954,Meesmann corneal dystrophy,Childhood,Autosomal dominant,2,6,7.0,122100.0,7379.0,H18.5,Disease
98964,Lattice corneal dystrophy type I,All ages,Autosomal dominant,3,4,5.0,608471.0,7380.0,H18.5,Disease
98963,Granular corneal dystrophy type II,Childhood,Autosomal dominant,2,6,5.0,607541.0,11855.0,H18.5,Disease
98962,Granular corneal dystrophy type I,Childhood,Autosomal dominant,2,6,5.0,121900.0,7377.0,H18.5,Disease
98961,Reis-Bücklers corneal dystrophy,Childhood,Autosomal dominant,2,6,7.0,608470.0,12043.0,H18.5,Disease
98960,Thiel-Behnke corneal dystrophy,"Adolescent, Adult, Childhood",Autosomal dominant,2,6,5.0,602082.0,11185.0,H18.5,Disease
98959,Subepithelial mucinous corneal dystrophy,Childhood,Autosomal dominant,2,6,7.0,612867.0,13026.0,H18.5,Disease
98971,Posterior amorphous corneal dystrophy,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,612868.0,13027.0,H18.5,Disease
98972,Central cloudy dystrophy of François,Childhood,Autosomal dominant,2,6,7.0,217600.0,9018.0,H18.5,Disease
98973,Posterior polymorphous corneal dystrophy,Childhood,Autosomal dominant,2,6,5.0,122000.0,20364.0,H18.5,Disease
98974,Fuchs endothelial corneal dystrophy,Adult,"Autosomal dominant, Multigenic/multifactorial, Not applicable",3,3,5.0,615523.0,5321.0,H18.5,Disease
98967,Schnyder corneal dystrophy,All ages,Autosomal dominant,3,4,7.0,121800.0,7374.0,H18.5,Disease
98969,Macular corneal dystrophy,All ages,Autosomal recessive,3,4,4.0,217800.0,9020.0,H18.5,Disease
98970,Fleck corneal dystrophy,All ages,Autosomal dominant,3,4,7.0,121850.0,7376.0,H18.5,Disease
98976,Congenital glaucoma,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive, Not applicable",1,8,6.0,617272.0,,Q15.0,Disease
98977,Juvenile glaucoma,"Adolescent, Childhood",Autosomal dominant,2,6,4.0,611274.0,20367.0,H40.1,Disease
98978,Axenfeld anomaly,"Childhood, Infancy, Neonatal",Autosomal dominant,2,8,6.0,602482.0,20368.0,Q15.0,Morphological anomaly
98988,Early-onset anterior polar cataract,"Infancy, Neonatal",Autosomal dominant,2,8,5.0,601202.0,20373.0,Q12.0,Clinical subtype
98990,Coralliform cataract,"Infancy, Neonatal",Autosomal dominant,2,8,5.0,115800.0,,Q12.0,Clinical subtype
98989,Cerulean cataract,Childhood,Autosomal dominant,2,6,5.0,614422.0,20374.0,Q12.0,Clinical subtype
98984,Pulverulent cataract,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive",1,8,5.0,116300.0,11430.0,Q12.0,Clinical subtype
98985,Early-onset sutural cataract,"Infancy, Neonatal",Autosomal dominant,2,8,5.0,116100.0,20372.0,Q12.0,Clinical subtype
98995,Early-onset zonular cataract,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive, X-linked recessive",1,8,5.0,613763.0,20379.0,Q12.0,Clinical subtype
98992,Early-onset partial cataract,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive, X-linked recessive",1,8,5.0,115800.0,20377.0,Q12.0,Clinical subtype
98991,Early-onset nuclear cataract,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive, X-linked recessive",1,8,5.0,611391.0,20376.0,Q12.0,Clinical subtype
98994,Total early-onset cataract,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive",1,8,5.0,618415.0,21548.0,Q12.0,Clinical subtype
98993,Early-onset posterior polar cataract,"Infancy, Neonatal",Autosomal dominant,2,8,5.0,619593.0,20378.0,Q12.0,Clinical subtype
99001,Butterfly-shaped pigment dystrophy,Adult,Autosomal dominant,3,3,7.0,610125.0,100466.0,H35.5,Disease
99002,Reticular dystrophy of the retinal pigment epithelium,Adult,"Autosomal recessive, Unknown",3,3,7.0,179840.0,9979.0,H35.5,Disease
99000,Adult-onset foveomacular vitelliform dystrophy,Adult,"Autosomal dominant, Not applicable",3,3,5.0,616152.0,11979.0,H35.5,Disease
99003,Multifocal pattern dystrophy simulating fundus flavimaculatus,Adult,Autosomal dominant,3,3,5.0,,20382.0,H35.5,Disease
99013,Spastic paraplegia type 7,"Adolescent, Adult, Childhood, Elderly","Autosomal dominant, Autosomal recessive",2,6,5.0,607259.0,11803.0,G11.4,Disease
99014,X-linked Charcot-Marie-Tooth disease type 5,"Childhood, Infancy",X-linked recessive,2,7,7.0,311070.0,10699.0,G60.0,Disease
99015,Spastic paraplegia type 2,Childhood,X-linked recessive,2,6,7.0,312920.0,10733.0,G11.4,Disease
585867,Acute myeloid leukemia with t(9;22)(q34.1;q11.2),"Adolescent, Adult, Childhood, Elderly, Infancy, Neonatal",,2,8,4.0,,35112.0,C92.0,Disease
585877,B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality,"Adolescent, Adult, Childhood, Elderly, Infancy",,2,7,5.0,,35605.0,C91.0,Etiological subtype
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),"Adolescent, Adult, Childhood, Elderly, Infancy",Not applicable,2,7,5.0,,35940.0,C91.0,Etiological subtype
585936,B-lymphoblastic leukemia/lymphoma with hyperdiploidy,"Adolescent, Adult, Childhood",,2,6,5.0,,35943.0,C91.0,Etiological subtype
585942,B-lymphoblastic leukemia/lymphoma with hypodiploidy,"Adolescent, Adult, Childhood",,2,6,5.0,,35944.0,C91.0,Etiological subtype
585918,B-lymphoblastic leukemia/lymphoma with t(v;11q23.3),"Adolescent, Adult, Childhood, Infancy",,2,7,5.0,,35941.0,C91.0,Etiological subtype
585929,B-lymphoblastic leukemia/lymphoma with t(12;21)(p13.2;q22.1),"Adolescent, Adult, Childhood",,2,6,5.0,,35942.0,C91.0,Etiological subtype
99027,Adult-onset autosomal dominant leukodystrophy,Adult,Autosomal dominant,3,3,7.0,169500.0,8215.0,E75.2,Disease
585956,B-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3),"Adolescent, Adult, Childhood",,2,6,5.0,,600030.0,C91.0,Etiological subtype
585948,B-lymphoblastic leukemia/lymphoma with t(5;14)(q31.1;q32.3),"Adolescent, Adult, Childhood",,2,6,5.0,,35945.0,C91.0,Etiological subtype
586130,Sporadic fatal insomnia,"Adult, Elderly",,3,3,7.0,,35614.0,A81.9,Disease
99042,Congenitally uncorrected transposition of the great arteries with coarctation,"Infancy, Neonatal","Multigenic/multifactorial, Not applicable",2,8,5.0,,20385.0,Q20.3,Clinical subtype
99043,Double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis,,Multigenic/multifactorial,3,0,5.0,,20386.0,Q21.3,Clinical subtype
99045,Double outlet right ventricle with subpulmonary ventricular septal defect,,Multigenic/multifactorial,3,0,5.0,,20387.0,Q20.1,Clinical subtype
99046,Double outlet right ventricle with non-committed subpulmonary ventricular septal defect,,Multigenic/multifactorial,3,0,5.0,,20388.0,Q20.1,Clinical subtype
99050,Abnormal origin of right or left pulmonary artery from the aorta,"Infancy, Neonatal",,2,8,5.0,,20391.0,Q25.7,Morphological anomaly
98606,Syndromic orbital border hypoplasia,Neonatal,,3,8,7.0,165600.0,8138.0,Q10.7,Malformation syndrome
98555,Microphthalmia-anophthalmia-coloboma,"Antenatal, Neonatal","Autosomal dominant, Autosomal recessive, X-linked recessive",1,9,4.0,,,,Category
98676,Autosomal recessive isolated optic atrophy,"Childhood, Infancy, Neonatal",Autosomal recessive,1,8,7.0,616732.0,14753.0,H47.2,Disease
98673,"Autosomal dominant optic atrophy, classic form","Adolescent, Adult, Childhood",Autosomal dominant,2,6,4.0,610708.0,8134.0,H47.2,Disease
98672,Autosomal dominant optic atrophy,Childhood,Autosomal dominant,2,6,4.0,,20250.0,,Clinical group
98627,Posterior corneal dystrophy,All ages,"Autosomal dominant, Autosomal recessive, X-linked recessive",3,4,5.0,,20214.0,,Category
98626,Stromal corneal dystrophy,All ages,"Autosomal dominant, Autosomal recessive",3,4,5.0,,20213.0,,Category
98625,Superficial corneal dystrophy,All ages,"Autosomal dominant, X-linked recessive",3,4,5.0,,20212.0,,Category
98619,Rare isolated myopia,,"Autosomal dominant, Autosomal recessive",3,0,5.0,615431.0,20207.0,H52.1,Disease
583602,Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency,,Autosomal recessive,3,0,5.0,616038.0,14466.0,Q87.8,Etiological subtype
583607,Neu-Laxova syndrome due to 3-phosphoglycerate dehydrogenase deficiency,,Autosomal recessive,3,0,5.0,256520.0,9736.0,Q87.8,Etiological subtype
583595,"Serine biosynthesis pathway deficiency, infantile/juvenile form","Antenatal, Infancy, Neonatal",,2,9,7.0,601815.0,35004.0,E72.8,Disease
583612,Neu-Laxova syndrome due to 3-phosphoserine phosphatase deficiency,,Autosomal recessive,3,0,5.0,,35930.0,Q87.8,Etiological subtype
583856,Isolated splenic vein thrombosis,"Adult, Elderly",,3,3,5.0,,35008.0,I82.8,Disease
583861,Isolated mesenteric vein thrombosis,"Adult, Elderly",,3,3,6.0,,35009.0,K55.0,Disease
98723,Hypoplastic right heart syndrome,Neonatal,,3,8,6.0,,20291.0,Q22.6,Clinical group
98686,Congenital trochlear nerve palsy,Neonatal,Not applicable,3,8,5.0,,20256.0,H49.1,Disease
583097,Congenital infiltrating lipomatosis of the face,Neonatal,,3,8,7.0,,35592.0,Q87.3,Disease
98798,Isochromosomy Yq syndrome,"Adolescent, Adult",,3,5,5.0,,20305.0,Q98.6,Malformation syndrome
98797,Isochromosomy Yp syndrome,"Adolescent, Adult",,3,5,5.0,,20304.0,Q98.6,Malformation syndrome
98795,Angelman syndrome due to paternal uniparental disomy of chromosome 15,Infancy,,2,7,5.0,105830.0,20303.0,Q93.5,Etiological subtype
98794,Angelman syndrome due to maternal 15q11q13 deletion,Infancy,,2,7,5.0,,20302.0,Q93.5,Etiological subtype
98793,Prader-Willi syndrome due to paternal 15q11q13 deletion,"Antenatal, Neonatal",Autosomal dominant,3,9,5.0,,20301.0,Q87.1,Etiological subtype
98791,Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16,"Infancy, Neonatal","Not applicable, Unknown",2,8,7.0,141750.0,,D56.0,Malformation syndrome
98806,"Primary dystonia, DYT6 type","Adolescent, Adult, Childhood",Autosomal dominant,2,6,7.0,602629.0,11264.0,G24.1,Disease
98805,"Primary dystonia, DYT4 type","Adolescent, Adult",Autosomal dominant,3,5,7.0,128101.0,7493.0,G24.1,Disease
98784,Sleep-related hypermotor epilepsy,"Adolescent, Adult, Childhood",Autosomal dominant,2,6,5.0,615005.0,20300.0,G40.0,Disease
98764,Spinocerebellar ataxia type 27A,"Adolescent, Adult",Autosomal dominant,3,5,7.0,193003.0,12247.0,G11.8,Disease
98763,Spinocerebellar ataxia type 14,"Adolescent, Adult, Childhood, Elderly",Autosomal dominant,2,6,7.0,605361.0,11540.0,G11.2,Disease
98766,Spinocerebellar ataxia type 5,"Adolescent, Adult, Childhood, Elderly",Autosomal dominant,2,6,7.0,600224.0,10848.0,G11.2,Disease
98765,Spinocerebellar ataxia type 4,Adult,Autosomal dominant,3,3,5.0,600223.0,10847.0,G11.2,Disease
98760,Spinocerebellar ataxia type 8,Adult,Autosomal dominant,3,3,5.0,608768.0,12116.0,G11.2,Disease
98759,Spinocerebellar ataxia type 17,All ages,Autosomal dominant,3,4,7.0,607136.0,11781.0,G11.8,Disease
98762,Spinocerebellar ataxia type 12,All ages,Autosomal dominant,3,4,7.0,604326.0,11439.0,G11.2,Disease
98761,Spinocerebellar ataxia type 10,Adult,Autosomal dominant,3,3,5.0,603516.0,11330.0,G11.2,Disease
